2877,日東ベスト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2901,石垣食品,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2905,オーケー食品工業,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2916,仙波糖化工業,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2917,大森屋,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2927,ＡＦＣ- ＨＤアムスライフサイエンス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
3020,アプライド,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3024,クリエイト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3035,ケイティケイ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3042,セキュアヴェイル,JASDAQｸﾞﾛｰｽ,サービス業
3054,ハイパー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3058,三洋堂ホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3065,ライフフーズ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3068,ＷＤＩ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3069,アスラポート・ダイニング,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3070,アマガサ,JASDAQｸﾞﾛｰｽ,商社
3075,銚子丸,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3077,ホリイフードサービス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3080,ジェーソン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3083,シーズメン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3089,テクノアルファ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3094,スーパーバリュー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3096,オーシャンシステム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3131,シンデン・ハイテックス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3140,イデアインターナショナル,JASDAQｸﾞﾛｰｽ,商社
3150,グリムス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3165,フーマイスターエレクトロニクス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3171,マックスバリュ九州,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3174,ハピネス・アンド・ディ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3177,ありがとうサービス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3181,買取王国,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3189,ＡＮＡＰ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3190,ホットマン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3192,白鳩,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3223,エスエルディー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3236,プロパスト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3242,アーバネットコーポレーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3264,アスコット,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3266,ファンドクリエーショングループ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,その他金融
3275,ハウスコム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3293,アズマハウス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3297,東武住販,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3316,東京日産コンピュータシステム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3317,フライングガーデン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3318,メガネスーパー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3322,アルファグループ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3323,レカム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3326,ランシステム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3329,東和フードサービス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3344,ワンダーコーポレーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3350,レッド・プラネット・ジャパン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3352,バッファロー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3353,メディカル一光,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3356,テリロジー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3358,ワイエスフード,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3370,フジタコーポレーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3374,内外テック,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3375,ＺＯＡ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3386,コスモ・バイオ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3390,ＩＮＥＳＴ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3399,丸千代山岡家,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
3417,大木ヘルスケアホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3423,エスイー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,非鉄金属及び金属製品
3424,ミヤコ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,非鉄金属及び金属製品
3426,アトムリビンテック,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,非鉄金属及び金属製品
3437,特殊電極,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,非鉄金属及び金属製品
3439,三ツ知,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,非鉄金属及び金属製品
3441,山王,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,非鉄金属及び金属製品
3444,菊池製作所,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,非鉄金属及び金属製品
3464,プロパティエージェント,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3469,デュアルタップ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,不動産
3515,フジコー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,繊維
3536,アクサスホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3537,昭栄薬品,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
3538,ウイルプラスホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
3560,ほぼ日,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
